Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG4,49,1470.0,0.3745854626,248.10488186827791,345.5552673831368,406.0,308.0,1.446855988195873,4.796015817807523e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,50,1500.0,0.3765143076,248.27190279455976,347.8358676877492,408.0,307.0,1.4543062531345623,2.8245378721483744e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,51,1530.0,0.3766497971999999,250.97228649697644,345.98851778814986,410.0,306.0,1.454829588818061,1.469929087084373e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,52,1560.0,0.3770468569999999,252.25415329480973,347.1935496288396,412.0,305.0,1.4563632531127568,1.2243819439090057e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,53,1590.0,0.376877495,252.30446756393184,349.26805492011545,412.0,304.0,1.4557090835083843,2.7404285140100273e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,54,1620.0,0.3768925493999999,253.4952129525753,351.4189124392656,416.0,302.0,1.4557672319176616,6.13034735050631e-05,,,,,,,,,,,,,,,,220722_ABA
PPG4,55,1650.0,0.3767871686,254.8638537100124,353.44888991583133,417.0,300.0,1.455360193052719,0.00011210721978009616,,,,,,,,,,,,,,,,220722_ABA
PPG4,56,1680.0,0.3772990182,256.9736727108322,352.01614982839567,420.0,300.0,1.4573372389681565,0.00017095635097585932,,,,,,,,,,,,,,,,220722_ABA
PPG4,57,1710.0,0.3795082514,257.89337106704124,352.8582901903867,422.0,300.0,1.4658705180296412,0.00022657107732822966,,,,,,,,,,,,,,,,220722_ABA
PPG4,58,1740.0,0.3832323336,258.17225117280424,352.0771798484358,424.0,301.0,1.480254980774682,0.00026865782775099356,,,,,,,,,,,,,,,,220722_ABA
PPG4,59,1770.0,0.3870373332,258.4002571449937,351.2520875843992,427.0,303.0,1.49495199121959,0.000293751943673976,,,,,,,,,,,,,,,,220722_ABA
PPG4,60,1800.0,0.3901837028,258.3927112119634,352.0547922363215,430.0,304.0,1.507105008758604,0.00030261595339529555,,,,,,,,,,,,,,,,220722_ABA
PPG4,61,1830.0,0.3937139596,258.27565929850687,353.2990422449855,433.0,304.0,1.5207408107341964,0.0002996548185924404,,,,,,,,,,,,,,,,220722_ABA
PPG4,62,1860.0,0.3971538899999999,258.4038566169517,354.79689636657207,436.0,306.0,1.534027722254123,0.00028923669602079797,,,,,,,,,,,,,,,,220722_ABA
PPG4,63,1890.0,0.4005618298,258.84997600895485,356.0283264346582,438.0,306.0,1.5471910684043348,0.00027520878561761923,,,,,,,,,,,,,,,,220722_ABA
PPG4,64,1920.0,0.4037533626,259.30703780395515,357.4479930975052,441.0,306.0,1.5595185311711817,0.0002629412850456718,,,,,,,,,,,,,,,,220722_ABA
PPG4,65,1950.0,0.4064405729999999,260.0876306873273,358.576428427088,445.0,307.0,1.5698980222272294,0.00025688872806104877,,,,,,,,,,,,,,,,220722_ABA
PPG4,66,1980.0,0.4099745934,260.3843449256783,359.8878344178296,447.0,307.0,1.5835483613051409,0.00025360610285878266,,,,,,,,,,,,,,,,220722_ABA
PPG4,67,2010.0,0.4135744768,260.9335896905624,359.49317501514224,450.0,308.0,1.597453099673642,0.0002499305702808003,,,,,,,,,,,,,,,,220722_ABA
PPG4,68,2040.0,0.4164536308,260.46159835939363,359.8381956148608,453.0,309.0,1.6085739829479788,0.00024854714960789633,,,,,,,,,,,,,,,,220722_ABA
PPG4,69,2070.0,0.4193120849999999,259.6658274547161,360.8549153157176,455.0,309.0,1.619614912159559,0.0002513660161516743,,,,,,,,,,,,,,,,220722_ABA
PPG4,70,2100.0,0.4224283458,259.45130251026933,362.1668044479538,459.0,310.0,1.631651632880018,0.0002578807684998979,,,,,,,,,,,,,,,,220722_ABA
PPG4,71,2130.0,0.4257685408,259.8249237039433,363.2842713198826,462.0,310.0,1.6445533111884807,0.0002639520674913991,,,,,,,,,,,,,,,,220722_ABA
PPG4,72,2160.0,0.428739903,260.1731470319974,364.2645333800892,465.0,311.0,1.6560303534696428,0.00027011755986386567,,,,,,,,,,,,,,,,220722_ABA
PPG4,73,2190.0,0.4328497542,260.3834725925335,364.8350115663664,469.0,311.0,1.671904869202422,0.00027296787694626326,,,,,,,,,,,,,,,,220722_ABA
PPG4,74,2220.0,0.4362125308,260.77490744535066,365.809640177124,472.0,312.0,1.684893770124801,0.0002737493818220513,,,,,,,,,,,,,,,,220722_ABA
PPG4,75,2250.0,0.4398669864,261.2718503930652,366.6067594789525,476.0,313.0,1.6990092964769332,0.00027063192770394905,,,,,,,,,,,,,,,,220722_ABA
PPG4,76,2280.0,0.4435760142,261.4061179674576,367.4898675548116,479.0,315.0,1.7133356108126967,0.00026498616109564934,,,,,,,,,,,,,,,,220722_ABA
PPG4,77,2310.0,0.4474675765999999,261.5857030726363,365.6944878400284,483.0,316.0,1.728366974610951,0.00025646015044220277,,,,,,,,,,,,,,,,220722_ABA
PPG4,78,2340.0,0.4506195916,261.3859508494162,366.9143243922278,486.0,317.0,1.7405417978034436,0.00024914946829581813,,,,,,,,,,,,,,,,220722_ABA
PPG4,79,2370.0,0.4536323533999999,260.3446793246956,367.942942908642,489.0,317.0,1.7521787482101192,0.0002460794555256799,,,,,,,,,,,,,,,,220722_ABA
PPG4,80,2400.0,0.4568427042,259.9621359749799,368.7882501730117,492.0,317.0,1.764578896488563,0.0002447401102744998,,,,,,,,,,,,,,,,220722_ABA
PPG4,81,2430.0,0.4607060395999999,260.0613524346681,368.0064901346052,495.0,318.9237079733334,1.7795012320194217,0.00024281934774737958,,,,,,,,,,,,,,,,220722_ABA
PPG4,82,2460.0,0.4639935442,261.0615939456468,366.9491587216201,498.0,319.0,1.7921993908954128,0.00024278914934207856,,,,,,,,,,,,,,,,220722_ABA
PPG4,83,2490.0,0.46696867,259.9721282883261,369.2990953531332,503.0,320.0,1.803690970278894,0.00024150257596145417,,,,,,,,,,,,,,,,220722_ABA
PPG4,84,2520.0,0.4707586152,260.3073973606195,366.4923512309712,506.0,319.0,1.8183298323145247,0.0002374132600775968,,,,,,,,,,,,,,,,220722_ABA
PPG4,85,2550.0,0.474505279,260.9330465936564,365.3349601042348,510.0,321.9075893577755,1.8328015176734824,0.00022993965148377632,,,,,,,,,,,,,,,,220722_ABA
PPG4,86,2580.0,0.4769572643999999,260.3752483670854,369.0734861623639,512.0,322.0,1.842272439834568,0.000225184568374063,,,,,,,,,,,,,,,,220722_ABA
PPG4,87,2610.0,0.4808412996,260.06159233760945,366.1445470546212,515.0,322.0,1.857274729428183,0.00021771354765560318,,,,,,,,,,,,,,,,220722_ABA
PPG4,88,2640.0,0.4842492394,261.1816580353734,364.7829609312565,519.0,323.0,1.870438075578395,0.0002105455641331166,,,,,,,,,,,,,,,,220722_ABA
PPG4,89,2670.0,0.4865262173999999,260.5408097445912,370.06916413443406,521.0,323.5592193744279,1.8792330224816285,0.0002084978724041679,,,,,,,,,,,,,,,,220722_ABA
PPG4,90,2700.0,0.4900338925999999,260.90248440362143,365.5997718984123,524.0,324.0,1.8927816018433044,0.00020880430242747837,,,,,,,,,,,,,,,,220722_ABA
PPG4,91,2730.0,0.4928885832,261.92308696732323,365.8135969627348,527.0,324.0,1.9038079939525652,0.00021149302328712314,,,,,,,,,,,,,,,,220722_ABA
PPG4,92,2760.0,0.4954553584,260.65333267387075,370.63903206143294,530.0,325.0,1.9137222977343928,0.00021592152330236582,,,,,,,,,,,,,,,,220722_ABA
PPG4,93,2790.0,0.4994052565999999,261.7373075657851,366.948803365885,532.0,327.0,1.928978986618597,0.00021775849434362834,,,,,,,,,,,,,,,,220722_ABA
PPG4,94,2820.0,0.502798142,262.3651353782522,368.0335889669356,536.0,328.0,1.9420841843595316,0.00021826654661339425,,,,,,,,,,,,,,,,220722_ABA
PPG4,95,2850.0,0.506044247,262.49581973717227,368.1396474473802,539.0,328.8497209280636,1.9546224351100088,0.0002182862444190269,,,,,,,,,,,,,,,,220722_ABA
PPG4,96,2880.0,0.5086336038,261.7080935979196,371.4558611856477,541.0,329.9416558390205,1.964623961505753,0.00021974926614047819,,,,,,,,,,,,,,,,220722_ABA
PPG4,97,2910.0,0.5128714174,261.89547767379327,369.949176689346,545.0,331.0,1.9809927387173916,0.00021584982831968874,,,,,,,,,,,,,,,,220722_ABA
PPG4,98,2940.0,0.5164637736,263.1597074983018,369.5566257807852,549.0,332.7149433662144,1.9948684028812536,0.00020911167908034653,,,,,,,,,,,,,,,,220722_ABA
PPG4,99,2970.0,0.5191603929999999,263.08441264427586,370.2725694829102,551.0,334.0,2.0052842366931,0.00020526345558748773,,,,,,,,,,,,,,,,220722_ABA
PPG4,100,3000.0,0.5217271682,261.9152892962033,373.63772286614375,553.0,334.0,2.015198540474927,0.00020350655069780626,,,,,,,,,,,,,,,,220722_ABA
PPG4,101,3030.0,0.5253119972,261.6482992183213,375.82369268284776,557.0,335.0,2.0290451304341506,0.00020181416404014128,,,,,,,,,,,,,,,,220722_ABA
PPG4,102,3060.0,0.529378567,262.56329692784647,374.6737578668024,560.0,336.0,2.0447524694902564,0.00019918940749280318,,,,,,,,,,,,,,,,220722_ABA
PPG4,103,3090.0,0.5323631017999999,262.30421910446444,373.9602424764381,563.0,337.0,2.056280391629536,0.00019605637482449824,,,,,,,,,,,,,,,,220722_ABA
PPG4,104,3120.0,0.5348244961999999,262.0505230261799,376.18837959057504,565.0,338.0,2.06578765654642,0.000195029032202724,,,,,,,,,,,,,,,,220722_ABA
PPG4,105,3150.0,0.5378579578,261.516790733184,378.1265537232858,568.0,339.0,2.0775045610158527,0.00019574769103427602,,,,,,,,,,,,,,,,220722_ABA
PPG4,106,3180.0,0.5411435806,261.31980408650327,379.76904934854014,571.0,339.0,2.0901954513406844,0.0001976906423152792,,,,,,,,,,,,,,,,220722_ABA
PPG4,107,3210.0,0.5446004471999999,261.47433214015564,381.9274012007699,574.0,340.0,2.103547779821048,0.00020086177274350174,,,,,,,,,,,,,,,,220722_ABA
PPG4,108,3240.0,0.5486049176,262.1278825381422,379.302664479031,578.0,342.0,2.119015256688884,0.00020526382891230323,,,,,,,,,,,,,,,,220722_ABA
PPG4,109,3270.0,0.5512620192,262.4397169959518,381.2301138545424,580.0,341.0,2.1292784509263765,0.00021089812937613852,,,,,,,,,,,,,,,,220722_ABA
PPG4,110,3300.0,0.5544968334,261.7387757657337,382.8979928034777,583.0,342.0,2.1417730903698966,,,,,,,,,,,,,,,,,220722_ABA
PPG5,0,0.0,0.2445210919999999,250.2033376933904,240.52756446641777,273.0,291.0,1.0,8.808854458732135e-05,292.3913614806454,9.0,0.043380368635693375,0.0,0.4853949066068431,105.0,2143.4471988536798,2.0,0.007113697790680359,ExpDel,292.3913614806454,9.0,1818.2002953932156,0.24877895985893042,0.998,220722_ABA
PPG5,1,30.0,0.2463389107999999,240.3297794635412,273.2835278773673,275.0,291.0,1.0074342004001848,9.461828137589349e-05,,,,,,,,,,,,,,,,220722_ABA
PPG5,2,60.0,0.2468695784,235.201284809622,288.4863118933425,275.0,291.0,1.0096044328151457,0.00010909216214789197,,,,,,,,,,,,,,,,220722_ABA
PPG5,3,90.0,0.2470728127999999,232.40277569087584,294.79484350291466,275.0,291.0,1.0104355856549176,0.00012986332846934878,,,,,,,,,,,,,,,,220722_ABA
PPG5,4,120.0,0.2477408517999999,230.92852732499216,300.0233807463635,275.0,291.0,1.0131676158226874,0.00015527949025243254,,,,,,,,,,,,,,,,220722_ABA
PPG5,5,150.0,0.2489094496,230.24623429669649,304.2185858165618,276.0,292.0,1.0179467446513777,0.0001836904082987228,,,,,,,,,,,,,,,,220722_ABA
PPG5,6,180.0,0.250608715,229.7109291430773,307.56639210570165,278.0,292.0,1.0248961058950286,0.00021148397836195815,,,,,,,,,,,,,,,,220722_ABA
PPG5,7,210.0,0.2527464398,230.57327107614893,306.5703051488018,280.0,293.8366577643475,1.0336386024318918,0.00023905520243290196,,,,,,,,,,,,,,,,220722_ABA
PPG5,8,240.0,0.254362906,229.32632257078563,309.43901087947995,280.0,293.0,1.0402493458519315,0.0002661621779546918,,,,,,,,,,,,,,,,220722_ABA
PPG5,9,270.0,0.256254115,228.28767403048812,310.86021926007163,283.0,293.0,1.04798368477759,0.00029249389854539397,,,,,,,,,,,,,,,,220722_ABA
PPG5,10,300.0,0.258512275,228.0535267733442,313.9138022785534,285.0,294.0,1.0572187163306144,0.00031894206511287626,,,,,,,,,,,,,,,,220722_ABA
PPG5,11,330.0,0.260582255,227.7025207924889,316.6376642088152,286.0,293.6845104729596,1.0656841619208866,0.0003469379100495245,,,,,,,,,,,,,,,,220722_ABA
PPG5,12,360.0,0.2633936642,227.64137209190284,319.0410677452413,288.0,294.0,1.077181776204402,0.00037985526269025156,,,,,,,,,,,,,,,,220722_ABA
PPG5,13,390.0,0.2672306544,228.1323537663841,318.3886265010583,292.0,296.0,1.0928736339849163,0.000413775829419952,,,,,,,,,,,,,,,,220722_ABA
PPG5,14,420.0,0.2701831986,227.83001591149952,320.9187908462707,293.0,296.0,1.104948437740496,0.000453403942696614,,,,,,,,,,,,,,,,220722_ABA
PPG5,15,450.0,0.2734293036,226.34084113039484,322.4733254742123,296.0,296.0,1.1182237955979684,0.000494344799569417,,,,,,,,,,,,,,,,220722_ABA
PPG5,16,480.0,0.2776294812,225.50604464130936,324.6152951308343,299.0,297.7275212665937,1.135400954286594,0.0005317766257482463,,,,,,,,,,,,,,,,220722_ABA
PPG5,17,510.0,0.281714869,225.26080460708224,326.8431404225704,302.0,298.0,1.152108665537941,0.0005639242008069075,,,,,,,,,,,,,,,,220722_ABA
PPG5,18,540.0,0.2869538002,224.66048308808269,328.8706095291069,305.0,301.0,1.1735339387409576,0.0005862044785831954,,,,,,,,,,,,,,,,220722_ABA
PPG5,19,570.0,0.2923112847999999,224.4092977419997,330.79065456443004,309.0,301.0,1.195444051100508,0.0005982684089523566,,,,,,,,,,,,,,,,220722_ABA
PPG5,20,600.0,0.2976875873999999,224.65034734938985,332.2864594709239,314.0,303.0,1.2174311220563336,0.0006007245536477755,,,,,,,,,,,,,,,,220722_ABA
PPG5,21,630.0,0.3031692708,225.8146784757011,330.8780689862464,318.0,304.0,1.2398491611513007,0.0005985354561198853,,,,,,,,,,,,,,,,220722_ABA
PPG5,22,660.0,0.3085568642,224.3605188581615,333.4624811936145,321.0,305.0,1.2618824072648918,0.0005912334190543379,,,,,,,,,,,,,,,,220722_ABA
PPG5,23,690.0,0.3139237578,224.947219827689,331.5846718474872,324.0,307.0,1.2838309989225798,0.0005820640989249142,,,,,,,,,,,,,,,,220722_ABA
PPG5,24,720.0,0.3192548972,223.4635025460056,333.74718753848543,328.0,308.0,1.3056333692473452,0.0005767330911901917,,,,,,,,,,,,,,,,220722_ABA
PPG5,25,750.0,0.3251430493999999,222.0986227050668,335.156015903346,331.0,310.0,1.3297137140218562,0.0005754170834227728,,,,,,,,,,,,,,,,220722_ABA
PPG5,26,780.0,0.3303706898,221.3646241717948,336.49959582078,335.0,311.0,1.3510928120671082,0.0005739911374490468,,,,,,,,,,,,,,,,220722_ABA
PPG5,27,810.0,0.3363623409999999,220.6136766449863,337.8512367753696,338.0,313.0,1.375596429121133,0.0005709749733406509,,,,,,,,,,,,,,,,220722_ABA
PPG5,28,840.0,0.3422072117999999,220.48034819412416,339.6871580552804,342.0,315.0,1.3994997691242113,0.0005683948228004938,,,,,,,,,,,,,,,,220722_ABA
PPG5,29,870.0,0.3480596098,220.7349968688232,341.2361270460725,346.0,317.0,1.4234338925658,0.0005661961375981707,,,,,,,,,,,,,,,,220722_ABA
PPG5,30,900.0,0.3542695497999999,220.4106965775151,342.1386180936736,349.0,319.0,1.4488302293366169,0.000559106470548985,,,,,,,,,,,,,,,,220722_ABA
PPG5,31,930.0,0.3597418241999999,221.28379735338817,343.0359423843637,353.0,321.0,1.471209789133446,0.000553344947756143,,,,,,,,,,,,,,,,220722_ABA
PPG5,32,960.0,0.3663488239999999,221.5198918866481,342.30144356481696,356.0,322.0,1.4982299522856704,0.0005485506790637994,,,,,,,,,,,,,,,,220722_ABA
PPG5,33,990.0,0.3723273026,220.0702718965903,343.89274776596983,359.0,323.0,1.522679698322303,0.0005424797636319258,,,,,,,,,,,,,,,,220722_ABA
PPG5,34,1020.0,0.3780348019999999,219.4584475588108,345.22373734515395,363.0,324.0,1.546021240572572,0.0005368939163787771,,,,,,,,,,,,,,,,220722_ABA
PPG5,35,1050.0,0.3833960502,219.9136197187765,346.91319248921405,368.0,321.0,1.5679467446513775,0.0005306501794355847,,,,,,,,,,,,,,,,220722_ABA
PPG5,36,1080.0,0.3912695014,220.1343089724684,345.47056353245137,373.0,326.0,1.6001462213329232,0.00051659051130079,,,,,,,,,,,,,,,,220722_ABA
PPG5,37,1110.0,0.3972046986,220.8678477518596,345.14854072010746,376.0,327.0,1.6244189625981225,0.000501949881490526,,,,,,,,,,,,,,,,220722_ABA
PPG5,38,1140.0,0.4021801778,220.7265663505269,346.39277985796366,380.0,328.0,1.6447668154532862,0.0004922205890024418,,,,,,,,,,,,,,,,220722_ABA
PPG5,39,1170.0,0.4084202266,219.53113309250247,348.0330510946532,384.0,331.7500658940098,1.670286285978144,0.00048528137178731594,,,,,,,,,,,,,,,,220722_ABA
PPG5,40,1200.0,0.4157385467999999,219.8472587599354,346.22175550731816,388.0,335.0,1.7002154840695705,0.0004751836134160323,,,,,,,,,,,,,,,,220722_ABA
PPG5,41,1230.0,0.4206519266,220.4815778136208,345.765675648388,391.0,337.0,1.7203093735570263,0.0004680973649377472,,,,,,,,,,,,,,,,220722_ABA
PPG5,42,1260.0,0.4252359914,219.40548165514295,348.7391444426945,393.0,339.0,1.7390564876096664,0.00046442905304987177,,,,,,,,,,,,,,,,220722_ABA
PPG5,43,1290.0,0.4323755406,218.94450753419855,345.2451431520812,396.0,341.0,1.7682545790364783,0.00045595200252266174,,,,,,,,,,,,,,,,220722_ABA
PPG5,44,1320.0,0.4382674564,219.99179769102864,345.51231621958647,401.0,344.0,1.792350315530245,0.00044357134077261604,,,,,,,,,,,,,,,,220722_ABA
PPG5,45,1350.0,0.4448612836,222.33485533439395,348.2520086275812,403.0,349.0,1.8193166076650764,0.00042838362937187467,,,,,,,,,,,,,,,,220722_ABA
PPG5,46,1380.0,0.4507607266,226.5339376066936,346.8975943667875,405.0,354.0,1.8434431275973528,0.00041020287898921147,,,,,,,,,,,,,,,,220722_ABA
PPG5,47,1410.0,0.4562687551999999,229.1565872455211,346.4486428139481,407.0,357.0,1.8659689087271047,0.00039781408680650824,,,,,,,,,,,,,,,,220722_ABA
PPG5,48,1440.0,0.4612912794,229.9692279896715,347.25641298922204,410.0,359.9769256326955,1.886509158072957,0.00039125135211519205,,,,,,,,,,,,,,,,220722_ABA
PPG5,49,1470.0,0.4653917216,229.8548018426452,350.4779977057636,413.0,362.0,1.903278436201324,0.00038798193001529446,,,,,,,,,,,,,,,,220722_ABA
PPG5,50,1500.0,0.4711123935999999,230.20862465650185,353.0497654148861,414.0,365.0,1.9266738494689857,0.00037415533179549287,,,,,,,,,,,,,,,,220722_ABA
PPG5,51,1530.0,0.4772696432,232.27793854642292,352.0922134836158,418.0,368.0,1.9518547021702328,0.0003483377787968169,,,,,,,,,,,,,,,,220722_ABA
PPG5,52,1560.0,0.4819158074,233.77858712554092,354.1778933367456,421.0,371.0,1.9708557795905808,0.00031056806346451386,,,,,,,,,,,,,,,,220722_ABA
PPG5,53,1590.0,0.4872243652,233.4971901411276,356.80122506657017,424.0,374.0,1.992565799599816,0.0002588642361656689,,,,,,,,,,,,,,,,220722_ABA
PPG5,54,1620.0,0.4926740579999999,233.90036856735023,359.5293367892036,428.0,376.0,2.0148530090811145,0.0002037713462178367,,,,,,,,,,,,,,,,220722_ABA
PPG5,55,1650.0,0.4951467431999999,235.78528953101764,361.1152359841959,429.0,379.9924607715885,2.024965368631676,0.00016595435754594248,,,,,,,,,,,,,,,,220722_ABA
PPG5,56,1680.0,0.4977774996,237.345486215235,359.1642796858504,429.0,382.0,2.03572418039095,0.0001364125783259103,,,,,,,,,,,,,,,,220722_ABA
PPG5,57,1710.0,0.4980654149999999,239.59129981571425,359.8528220481883,429.0,385.0,2.0369016469139605,0.00012804020238202143,,,,,,,,,,,,,,,,220722_ABA
PPG5,58,1740.0,0.4986657092,241.03528922059164,359.4204944545106,429.0,389.0,2.0393566261351395,0.00014772353013049524,,,,,,,,,,,,,,,,220722_ABA
PPG5,59,1770.0,0.4998550068,243.11674153862663,359.1124592658239,429.0,393.0,2.0442204094197325,0.00019457976672464887,,,,,,,,,,,,,,,,220722_ABA
PPG5,60,1800.0,0.5045877338,237.73755345314655,361.1565396197935,431.0,390.0,2.063575496382946,0.0002448036957068881,,,,,,,,,,,,,,,,220722_ABA
PPG5,61,1830.0,0.5092169618,234.2567621422888,363.30768743526255,433.0,392.9110921188615,2.0825073110666463,0.0002963019269027904,,,,,,,,,,,,,,,,220722_ABA
PPG5,62,1860.0,0.5151371046,231.57773243398924,366.3655565120031,438.0,393.0,2.106718485454825,0.00034174686072808427,,,,,,,,,,,,,,,,220722_ABA
PPG5,63,1890.0,0.5200749478,227.0527502478007,369.1520023449202,440.0,393.0,2.126912421117439,0.00037555731886901203,,,,,,,,,,,,,,,,220722_ABA
PPG5,64,1920.0,0.5231234638,224.10676667334928,370.9904766408562,442.0,393.0,2.139379713714022,0.0003977025625481702,,,,,,,,,,,,,,,,220722_ABA
PPG5,65,1950.0,0.5257673928000001,223.16383236109291,371.9782227658481,446.0,392.0,2.1501923964906884,0.00040609619537835097,,,,,,,,,,,,,,,,220722_ABA
PPG5,66,1980.0,0.539333289,213.8396853489109,372.0083941391852,462.0,400.46921725687855,2.205671848545483,0.0003981111593043477,,,,,,,,,,,,,,,,220722_ABA
PPG5,67,2010.0,0.5465970370000001,213.7219962627184,369.5638800356802,474.0,400.0,2.235377866707712,0.00037158392614779494,,,,,,,,,,,,,,,,220722_ABA
PPG5,68,2040.0,0.5505394079999999,212.81737090415825,367.4953146675896,484.0,397.0,2.251500692627366,0.00032437662468086213,,,,,,,,,,,,,,,,220722_ABA
PPG5,69,2070.0,0.5539191208,211.7164910911411,366.6944523652225,490.0,395.0,2.2653224565183936,0.0002542474748860039,,,,,,,,,,,,,,,,220722_ABA
PPG5,70,2100.0,0.5596134476,211.6049554025369,368.15286004271104,493.0,397.0,2.28861012775127,,,,,,,,,,,,,,,,,220722_ABA
PPG6,0,0.0,0.282128865,337.675593308677,281.8337825096912,307.0,319.0,1.0,5.7114124820093716e-05,201.11852879989135,6.0,0.02024237371554996,0.0,0.1098081169708994,105.0,1633.4035294812813,2.0,0.005149853817242737,ExpDel,201.11852879989135,6.0,2340.0345838492613,0.2844005795492474,0.998,220722_ABA
PPG6,1,30.0,0.2835326878,329.35084782094395,313.66042243105335,309.0,320.0,1.0049758212439552,6.835847274970482e-05,,,,,,,,,,,,,,,,220722_ABA
PPG6,2,60.0,0.284010665,322.2306686989323,327.9023578517035,309.0,320.0,1.0066700016675003,9.375911764910505e-05,,,,,,,,,,,,,,,,220722_ABA
PPG6,3,90.0,0.2844905239999999,318.6584663746026,333.5918187664111,309.0,320.0,1.0083708520927128,0.00012960511441620844,,,,,,,,,,,,,,,,220722_ABA
PPG6,4,120.0,0.2853241614,316.1271955236,338.03819278019046,310.0,320.0,1.0113256628314158,0.00017215886831863631,,,,,,,,,,,,,,,,220722_ABA
PPG6,5,150.0,0.2868051379999999,314.554932309512,341.82145803664224,309.0,320.0,1.0165749541437383,0.00021769609008637553,,,,,,,,,,,,,,,,220722_ABA
PPG6,6,180.0,0.2885401575999999,317.02511511747946,345.18616965506817,312.0,322.0,1.0227246956811735,0.0002606045474063973,,,,,,,,,,,,,,,,220722_ABA
PPG6,7,210.0,0.2908773532,331.60458825381545,346.2679803256691,317.0,324.0,1.0310088377522095,0.00029841828962201664,,,,,,,,,,,,,,,,220722_ABA
PPG6,8,240.0,0.2943210471999999,323.2896330827723,346.58503200094447,316.0,325.0,1.043214940803735,0.0003266840205816023,,,,,,,,,,,,,,,,220722_ABA
PPG6,9,270.0,0.2970872932,318.282459713378,345.7527142779047,317.0,327.0,1.053019843254961,0.0003474787395239369,,,,,,,,,,,,,,,,220722_ABA
